epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
690,4116.25,0.19859,0.22229,0.16757,0.87328,0.9993,1,0.995,0.99125,0.9993,1,0.995,0.99466,0.15352,0.17945,0.14336,0.85297,0.00063578,0.00063578,0.00063578
691,4122.14,0.19915,0.21504,0.15428,0.86544,0.99797,1,0.995,0.993,0.99797,1,0.995,0.99471,0.15324,0.18356,0.13614,0.85424,0.0006338,0.0006338,0.0006338
692,4128.29,0.20968,0.2497,0.16859,0.88211,1,0.98781,0.99488,0.99392,1,0.99971,0.995,0.99468,0.14817,0.18583,0.12716,0.84332,0.00063182,0.00063182,0.00063182
693,4134.22,0.19097,0.19782,0.15003,0.86168,1,0.98746,0.99488,0.99488,1,0.99865,0.995,0.99345,0.14326,0.18453,0.13013,0.83619,0.00062984,0.00062984,0.00062984
694,4140.09,0.1857,0.20426,0.1457,0.88369,1,0.98745,0.99488,0.99465,1,0.99991,0.995,0.99345,0.14229,0.18692,0.12738,0.83289,0.00062786,0.00062786,0.00062786
695,4146.08,0.17381,0.19787,0.14746,0.86672,1,0.99979,0.995,0.995,1,0.99979,0.995,0.99321,0.14212,0.18657,0.12951,0.83407,0.00062588,0.00062588,0.00062588
696,4151.96,0.19119,0.20091,0.1533,0.86876,0.99971,1,0.995,0.995,0.99971,1,0.995,0.993,0.14042,0.18902,0.12626,0.8364,0.0006239,0.0006239,0.0006239
697,4157.83,0.20556,0.21127,0.16828,0.87321,0.9998,1,0.995,0.995,0.9998,1,0.995,0.99302,0.13752,0.19046,0.12257,0.83758,0.00062192,0.00062192,0.00062192
698,4163.7,0.17882,0.21105,0.14712,0.85869,0.99969,1,0.995,0.99469,0.99969,1,0.995,0.99288,0.137,0.18841,0.12479,0.84141,0.00061994,0.00061994,0.00061994
699,4169.6,0.20027,0.20697,0.15771,0.87,0.99928,1,0.995,0.99469,0.99928,1,0.995,0.99291,0.14116,0.18319,0.12669,0.84298,0.00061796,0.00061796,0.00061796
700,4175.57,0.19226,0.20687,0.15736,0.88065,0.99943,1,0.995,0.99406,0.99943,1,0.995,0.99465,0.14771,0.17924,0.12756,0.8436,0.00061598,0.00061598,0.00061598
701,4181.57,0.19003,0.19515,0.14863,0.84744,0.99951,1,0.995,0.99342,0.99951,1,0.995,0.99469,0.15018,0.17904,0.13243,0.84573,0.000614,0.000614,0.000614
702,4187.76,0.17673,0.20725,0.14237,0.85878,0.99951,1,0.995,0.9933,0.99951,1,0.995,0.99303,0.15156,0.17661,0.1301,0.84832,0.00061202,0.00061202,0.00061202
703,4193.71,0.17438,0.19889,0.14545,0.83873,0.99949,1,0.995,0.99325,0.99949,1,0.995,0.99312,0.15216,0.17714,0.12784,0.8474,0.00061004,0.00061004,0.00061004
704,4199.68,0.18833,0.23008,0.15754,0.85386,0.99935,1,0.995,0.99163,0.99935,1,0.995,0.99318,0.1507,0.17939,0.12532,0.84516,0.00060806,0.00060806,0.00060806
705,4205.64,0.18577,0.2142,0.15396,0.87096,0.9993,1,0.995,0.99467,0.9993,1,0.995,0.99317,0.15083,0.17996,0.12781,0.8482,0.00060608,0.00060608,0.00060608
706,4211.59,0.19158,0.21804,0.15699,0.86724,0.99945,1,0.995,0.99344,0.99945,1,0.995,0.99315,0.1571,0.17854,0.12532,0.85442,0.0006041,0.0006041,0.0006041
707,4217.55,0.18822,0.20943,0.15055,0.87329,0.99933,1,0.995,0.9945,0.99933,1,0.995,0.99313,0.15817,0.17727,0.1263,0.84771,0.00060212,0.00060212,0.00060212
708,4223.53,0.16225,0.19055,0.14106,0.83537,0.99931,1,0.995,0.9925,0.99931,1,0.995,0.99304,0.19678,0.17926,0.13142,0.92666,0.00060014,0.00060014,0.00060014
709,4229.48,0.20498,0.21037,0.15521,0.87564,0.99934,1,0.995,0.99161,0.99934,1,0.995,0.99234,0.19357,0.18042,0.13814,0.96308,0.00059816,0.00059816,0.00059816
710,4235.46,0.1865,0.21842,0.14746,0.85794,0.99944,1,0.995,0.99158,0.99944,1,0.995,0.9923,0.19054,0.18562,0.13946,0.97684,0.00059618,0.00059618,0.00059618
711,4241.43,0.17488,0.21587,0.15041,0.86175,0.9994,1,0.995,0.9918,0.9994,1,0.995,0.99221,0.18939,0.18734,0.13695,0.95688,0.0005942,0.0005942,0.0005942
712,4247.41,0.17542,0.19872,0.1423,0.86635,0.99956,1,0.995,0.99256,0.99956,1,0.995,0.99262,0.19281,0.1869,0.12906,0.89963,0.00059222,0.00059222,0.00059222
713,4253.58,0.17313,0.19482,0.14449,0.86629,0.99946,1,0.995,0.99221,0.99946,1,0.995,0.99253,0.17994,0.1875,0.14112,0.88681,0.00059024,0.00059024,0.00059024
714,4259.5,0.19019,0.20053,0.16098,0.87469,0.9996,1,0.995,0.99225,0.9996,1,0.995,0.9925,0.18426,0.18866,0.14692,0.89932,0.00058826,0.00058826,0.00058826
715,4265.47,0.17497,0.18082,0.14514,0.85145,0.99942,1,0.995,0.99154,0.99942,1,0.995,0.99239,0.19519,0.18794,0.14121,0.92012,0.00058628,0.00058628,0.00058628
716,4271.44,0.18439,0.20414,0.14886,0.8673,0.99944,1,0.995,0.99068,0.99944,1,0.995,0.9924,0.17636,0.1829,0.14938,0.87499,0.0005843,0.0005843,0.0005843
717,4277.39,0.18758,0.19795,0.14603,0.86922,0.99936,1,0.995,0.99286,0.99936,1,0.995,0.99261,0.16595,0.1791,0.13388,0.86554,0.00058232,0.00058232,0.00058232
718,4283.35,0.18759,0.22446,0.15853,0.85295,0.99929,1,0.995,0.9918,0.99929,1,0.995,0.99275,0.16375,0.18226,0.13054,0.86763,0.00058034,0.00058034,0.00058034
719,4289.28,0.19495,0.20481,0.15115,0.86283,0.99933,1,0.995,0.99201,0.99933,1,0.995,0.99271,0.16096,0.18697,0.12289,0.86303,0.00057836,0.00057836,0.00057836
720,4295.25,0.19015,0.19745,0.14343,0.89519,0.99933,1,0.995,0.99195,0.99933,1,0.995,0.99255,0.1594,0.18604,0.12305,0.85842,0.00057638,0.00057638,0.00057638
721,4301.19,0.19515,0.21825,0.15242,0.87156,0.9993,1,0.995,0.99275,0.9993,1,0.995,0.99406,0.16046,0.1862,0.12758,0.85695,0.0005744,0.0005744,0.0005744
722,4307.1,0.18773,0.21814,0.14482,0.86771,0.99938,1,0.995,0.99295,0.99938,1,0.995,0.99414,0.16343,0.18895,0.13705,0.86052,0.00057242,0.00057242,0.00057242
723,4313.21,0.18826,0.20318,0.15483,0.87321,0.99914,1,0.995,0.99234,0.99914,1,0.995,0.99423,0.17205,0.18759,0.13581,0.87616,0.00057044,0.00057044,0.00057044
724,4319.1,0.19008,0.19769,0.15561,0.88729,0.99934,1,0.995,0.99212,0.99934,1,0.995,0.99283,0.18763,0.1866,0.13518,0.90577,0.00056846,0.00056846,0.00056846
725,4324.97,0.17214,0.19752,0.13923,0.8588,0.9993,1,0.995,0.99259,0.9993,1,0.995,0.99288,0.1927,0.18743,0.14295,0.92104,0.00056648,0.00056648,0.00056648
726,4330.85,0.1895,0.19652,0.15462,0.88381,0.99933,1,0.995,0.99326,0.99933,1,0.995,0.99286,0.19504,0.1876,0.14611,0.91703,0.0005645,0.0005645,0.0005645
727,4336.75,0.19115,0.20739,0.14842,0.85947,0.99929,1,0.995,0.99336,0.99929,1,0.995,0.99438,0.18641,0.18779,0.14702,0.89722,0.00056252,0.00056252,0.00056252
728,4342.66,0.17442,0.21172,0.14795,0.87676,0.99917,1,0.995,0.99262,0.99917,1,0.995,0.99432,0.16654,0.18501,0.13876,0.86461,0.00056054,0.00056054,0.00056054
729,4348.57,0.17372,0.18558,0.14161,0.86199,0.99956,1,0.995,0.99393,0.99956,1,0.995,0.99437,0.15403,0.18548,0.13515,0.84895,0.00055856,0.00055856,0.00055856
730,4354.47,0.17745,0.20839,0.14407,0.86056,0.9993,0.9881,0.99477,0.99411,0.9993,0.9881,0.99477,0.99418,0.15267,0.18877,0.14192,0.84964,0.00055658,0.00055658,0.00055658
731,4360.39,0.1756,0.19112,0.14315,0.87018,0.99933,0.9881,0.99466,0.99249,0.99933,0.9881,0.99466,0.99435,0.15593,0.1884,0.142,0.85644,0.0005546,0.0005546,0.0005546
732,4366.32,0.19139,0.21306,0.17024,0.87353,0.99933,0.9881,0.99488,0.99329,0.99933,0.9881,0.99488,0.99451,0.15103,0.18614,0.14153,0.85343,0.00055262,0.00055262,0.00055262
733,4372.24,0.18011,0.21693,0.15021,0.85332,1,0.99945,0.995,0.99281,1,0.99945,0.995,0.99446,0.14764,0.18521,0.13277,0.84809,0.00055064,0.00055064,0.00055064
734,4378.2,0.18603,0.19979,0.15469,0.86307,0.99938,1,0.995,0.99445,0.99938,1,0.995,0.99444,0.14658,0.18376,0.12907,0.84575,0.00054866,0.00054866,0.00054866
735,4384.44,0.18282,0.18556,0.14708,0.88433,0.99941,1,0.995,0.99449,0.99941,1,0.995,0.99304,0.15073,0.18649,0.13128,0.84807,0.00054668,0.00054668,0.00054668
736,4390.47,0.19241,0.19419,0.15496,0.85548,0.99939,1,0.995,0.995,0.99939,1,0.995,0.99266,0.15037,0.19102,0.13579,0.85058,0.0005447,0.0005447,0.0005447
737,4396.44,0.17925,0.2191,0.14856,0.86117,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99431,0.14927,0.19454,0.13243,0.84919,0.00054272,0.00054272,0.00054272
738,4402.46,0.18172,0.20066,0.15316,0.87046,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99445,0.14612,0.19698,0.12886,0.84744,0.00054074,0.00054074,0.00054074
739,4408.46,0.17113,0.20008,0.14097,0.8614,0.99931,0.9881,0.99488,0.99488,0.99931,0.9881,0.99488,0.99441,0.14324,0.19534,0.14264,0.84431,0.00053876,0.00053876,0.00053876
740,4414.46,0.17141,0.19386,0.13824,0.86096,0.99929,0.9881,0.99488,0.99488,0.99929,0.9881,0.99488,0.99439,0.14081,0.18998,0.13588,0.8431,0.00053678,0.00053678,0.00053678
741,4420.42,0.18487,0.21065,0.14873,0.87644,1,0.99934,0.995,0.995,1,0.99934,0.995,0.99473,0.14415,0.18249,0.12946,0.84198,0.0005348,0.0005348,0.0005348
742,4426.4,0.18115,0.19854,0.14047,0.85775,0.99932,0.9881,0.99466,0.99466,0.99932,0.9881,0.99466,0.99442,0.14557,0.17758,0.13371,0.84164,0.00053282,0.00053282,0.00053282
743,4432.31,0.20248,0.22844,0.15269,0.86784,0.99934,0.9881,0.99466,0.99466,0.99934,0.9881,0.99466,0.99313,0.14823,0.17424,0.13741,0.8434,0.00053084,0.00053084,0.00053084
744,4438.25,0.17542,0.1833,0.14012,0.86781,1,0.99934,0.995,0.99362,1,0.99934,0.995,0.99283,0.15235,0.17371,0.13652,0.84732,0.00052886,0.00052886,0.00052886
745,4444.14,0.18664,0.20323,0.15374,0.86282,1,0.99944,0.995,0.99259,1,0.99944,0.995,0.99347,0.16314,0.17499,0.13727,0.85726,0.00052688,0.00052688,0.00052688
746,4450.26,0.17795,0.20278,0.14285,0.84684,1,0.99958,0.995,0.99262,1,0.99958,0.995,0.99346,0.15991,0.17597,0.15034,0.86333,0.0005249,0.0005249,0.0005249
747,4456.19,0.18209,0.22205,0.15006,0.86747,1,0.99964,0.995,0.99264,1,0.99964,0.995,0.99351,0.16533,0.17618,0.1417,0.87362,0.00052292,0.00052292,0.00052292
748,4462.1,0.18982,0.20589,0.14556,0.86791,1,0.99955,0.995,0.99178,1,0.99955,0.995,0.99345,0.17788,0.17665,0.13679,0.88515,0.00052094,0.00052094,0.00052094
749,4467.99,0.17382,0.19284,0.16172,0.86275,1,0.99934,0.995,0.99159,1,0.99934,0.995,0.99343,0.17112,0.17616,0.14564,0.86592,0.00051896,0.00051896,0.00051896
750,4473.88,0.17865,0.20417,0.14682,0.85986,0.9992,1,0.995,0.99177,0.9992,1,0.995,0.99463,0.15811,0.17654,0.13062,0.85546,0.00051698,0.00051698,0.00051698
751,4479.96,0.17549,0.20224,0.1409,0.86562,0.99914,1,0.995,0.99182,0.99914,1,0.995,0.99457,0.15116,0.17574,0.12826,0.85346,0.000515,0.000515,0.000515
752,4485.89,0.16698,0.18102,0.13443,0.85626,0.99907,1,0.995,0.99081,0.99907,1,0.995,0.99455,0.14907,0.17348,0.13285,0.85379,0.00051302,0.00051302,0.00051302
753,4491.78,0.17443,0.20956,0.14296,0.85392,0.99895,1,0.995,0.99083,0.99895,1,0.995,0.99457,0.14745,0.17403,0.13155,0.85407,0.00051104,0.00051104,0.00051104
754,4497.63,0.16591,0.20293,0.13747,0.8543,0.99887,1,0.995,0.99106,0.99887,1,0.995,0.99412,0.1528,0.17644,0.14018,0.85582,0.00050906,0.00050906,0.00050906
755,4503.5,0.18047,0.19234,0.1425,0.86641,0.99889,1,0.995,0.9919,0.99889,1,0.995,0.99414,0.16013,0.17843,0.13891,0.86215,0.00050708,0.00050708,0.00050708
756,4509.41,0.16826,0.19072,0.13728,0.85699,0.99887,1,0.995,0.98993,0.99887,1,0.995,0.99408,0.15538,0.17724,0.14061,0.85585,0.0005051,0.0005051,0.0005051
757,4515.5,0.174,0.20159,0.14111,0.8584,0.99895,1,0.995,0.995,0.99895,1,0.995,0.99303,0.14357,0.179,0.13073,0.84654,0.00050312,0.00050312,0.00050312
758,4521.39,0.15823,0.20034,0.13849,0.8523,0.99893,1,0.995,0.995,0.99893,1,0.995,0.99319,0.13944,0.18054,0.13007,0.84532,0.00050114,0.00050114,0.00050114
759,4527.27,0.15926,0.19325,0.1355,0.84734,0.99901,1,0.995,0.99471,0.99901,1,0.995,0.99438,0.13913,0.1775,0.12989,0.84525,0.00049916,0.00049916,0.00049916
760,4533.15,0.17231,0.20013,0.13764,0.85693,0.999,1,0.995,0.99468,0.999,1,0.995,0.99428,0.14035,0.17241,0.12661,0.84671,0.00049718,0.00049718,0.00049718
761,4539.04,0.1839,0.19219,0.14138,0.85632,0.99898,1,0.995,0.99466,0.99898,1,0.995,0.99332,0.14334,0.17075,0.13871,0.84847,0.0004952,0.0004952,0.0004952
762,4544.93,0.1704,0.1952,0.14325,0.86257,0.99905,1,0.995,0.99468,0.99905,1,0.995,0.99465,0.14417,0.17022,0.14024,0.85017,0.00049322,0.00049322,0.00049322
763,4550.83,0.16985,0.19815,0.13995,0.86919,0.99912,1,0.995,0.99468,0.99912,1,0.995,0.9934,0.14333,0.17204,0.14449,0.85038,0.00049124,0.00049124,0.00049124
764,4556.73,0.17225,0.18881,0.15093,0.85605,0.99916,1,0.995,0.9947,0.99916,1,0.995,0.99329,0.14799,0.17486,0.13649,0.85515,0.00048926,0.00048926,0.00048926
765,4562.6,0.18362,0.19438,0.15407,0.86322,0.99903,1,0.995,0.995,0.99903,1,0.995,0.99326,0.14364,0.17559,0.13289,0.85444,0.00048728,0.00048728,0.00048728
766,4568.5,0.18498,0.21728,0.15006,0.87279,0.99889,1,0.995,0.995,0.99889,1,0.995,0.99339,0.14504,0.17631,0.13024,0.85204,0.0004853,0.0004853,0.0004853
767,4574.39,0.15576,0.18785,0.12715,0.84996,0.99888,1,0.995,0.995,0.99888,1,0.995,0.99315,0.14831,0.17554,0.13394,0.85241,0.00048332,0.00048332,0.00048332
768,4580.52,0.16479,0.19162,0.1328,0.84541,0.99914,1,0.995,0.99388,0.99914,1,0.995,0.99258,0.15309,0.17562,0.13569,0.85451,0.00048134,0.00048134,0.00048134
769,4586.61,0.18532,0.20276,0.14628,0.84278,0.99937,1,0.995,0.995,0.99937,1,0.995,0.99298,0.14534,0.17699,0.13808,0.84877,0.00047936,0.00047936,0.00047936
770,4592.47,0.16627,0.19015,0.14096,0.86424,0.99915,1,0.995,0.99474,0.99915,1,0.995,0.99477,0.14763,0.17749,0.14264,0.84991,0.00047738,0.00047738,0.00047738
771,4598.36,0.16593,0.20585,0.13373,0.84979,0.99886,1,0.995,0.99347,0.99886,1,0.995,0.99358,0.15566,0.17737,0.14089,0.85551,0.0004754,0.0004754,0.0004754
772,4604.42,0.16463,0.18283,0.1299,0.85738,0.99872,1,0.995,0.99378,0.99872,1,0.995,0.99386,0.16407,0.17579,0.1509,0.86116,0.00047342,0.00047342,0.00047342
773,4610.29,0.17078,0.21439,0.13845,0.8659,0.99867,1,0.995,0.99245,0.99867,1,0.995,0.99476,0.16426,0.17395,0.14753,0.86268,0.00047144,0.00047144,0.00047144
774,4616.24,0.16627,0.19753,0.1374,0.87254,0.99858,1,0.995,0.993,0.99858,1,0.995,0.99472,0.15638,0.17397,0.13894,0.85532,0.00046946,0.00046946,0.00046946
775,4622.13,0.1748,0.22533,0.14498,0.86752,0.99867,1,0.995,0.994,0.99867,1,0.995,0.99465,0.14746,0.17391,0.12697,0.84921,0.00046748,0.00046748,0.00046748
776,4628.23,0.16937,0.19367,0.13786,0.84086,0.99894,1,0.995,0.995,0.99894,1,0.995,0.99461,0.14653,0.17599,0.13137,0.85244,0.0004655,0.0004655,0.0004655
777,4634.12,0.1857,0.2225,0.14542,0.86514,0.99887,1,0.995,0.995,0.99887,1,0.995,0.99423,0.14545,0.17332,0.13624,0.85173,0.00046352,0.00046352,0.00046352
778,4640,0.16697,0.20006,0.13511,0.8555,0.99871,1,0.995,0.99469,0.99871,1,0.995,0.99429,0.14713,0.17244,0.12692,0.85222,0.00046154,0.00046154,0.00046154
779,4646.11,0.16499,0.20517,0.13614,0.84912,0.9984,1,0.995,0.99472,0.9984,1,0.995,0.9943,0.14937,0.17605,0.12617,0.85693,0.00045956,0.00045956,0.00045956
780,4652.06,0.16584,0.19137,0.13489,0.86069,0.99805,1,0.995,0.9941,0.99805,1,0.995,0.99439,0.15188,0.17747,0.12569,0.86158,0.00045758,0.00045758,0.00045758
781,4658.15,0.17481,0.18828,0.13474,0.86308,0.99797,1,0.995,0.99267,0.99797,1,0.995,0.99437,0.15221,0.1787,0.14046,0.85807,0.0004556,0.0004556,0.0004556
782,4664.07,0.18394,0.21085,0.14613,0.86429,0.99845,1,0.995,0.99377,0.99845,1,0.995,0.99437,0.15178,0.17866,0.15525,0.85792,0.00045362,0.00045362,0.00045362
783,4670.17,0.17031,0.1912,0.12811,0.84724,0.99886,1,0.995,0.99312,0.99886,1,0.995,0.99432,0.15367,0.17786,0.14783,0.85847,0.00045164,0.00045164,0.00045164
784,4676.1,0.17543,0.20995,0.14307,0.8662,0.99906,1,0.995,0.99318,0.99906,1,0.995,0.993,0.14815,0.17374,0.1424,0.85317,0.00044966,0.00044966,0.00044966
785,4681.98,0.16683,0.17502,0.13406,0.85005,0.99913,1,0.995,0.99407,0.99913,1,0.995,0.99301,0.14557,0.17073,0.13924,0.85109,0.00044768,0.00044768,0.00044768
786,4687.87,0.15543,0.18018,0.12848,0.84274,0.99916,1,0.995,0.99407,0.99916,1,0.995,0.99468,0.14384,0.16856,0.13134,0.8519,0.0004457,0.0004457,0.0004457
787,4693.75,0.19595,0.22909,0.15528,0.87594,0.99914,1,0.995,0.99343,0.99914,1,0.995,0.99468,0.14201,0.16864,0.13564,0.85059,0.00044372,0.00044372,0.00044372
788,4699.64,0.16394,0.19074,0.12794,0.85372,0.99916,1,0.995,0.99339,0.99916,1,0.995,0.99467,0.1505,0.16936,0.13541,0.85321,0.00044174,0.00044174,0.00044174
789,4705.52,0.16408,0.18156,0.13688,0.8405,0.99916,1,0.995,0.99411,0.99916,1,0.995,0.99471,0.15136,0.17036,0.13482,0.85212,0.00043976,0.00043976,0.00043976
790,4711.64,0.17711,0.20238,0.14485,0.85782,0.99922,1,0.995,0.99476,0.99922,1,0.995,0.9947,0.14969,0.16974,0.13672,0.85083,0.00043778,0.00043778,0.00043778
791,4717.54,0.15537,0.18167,0.1301,0.86505,0.99926,1,0.995,0.99474,0.99926,1,0.995,0.99348,0.14607,0.17028,0.14014,0.84788,0.0004358,0.0004358,0.0004358
792,4723.5,0.16704,0.20346,0.14229,0.8482,0.99927,1,0.995,0.99412,0.99927,1,0.995,0.99345,0.14192,0.17153,0.13398,0.8435,0.00043382,0.00043382,0.00043382
793,4729.59,0.1607,0.20006,0.13316,0.85935,0.9993,1,0.995,0.99474,0.9993,1,0.995,0.99468,0.13855,0.17368,0.134,0.842,0.00043184,0.00043184,0.00043184
794,4735.49,0.16718,0.19655,0.13546,0.85244,0.99935,1,0.995,0.99474,0.99935,1,0.995,0.99371,0.13616,0.17301,0.12141,0.84107,0.00042986,0.00042986,0.00042986
795,4741.38,0.17903,0.2125,0.14834,0.85004,0.99936,1,0.995,0.99471,0.99936,1,0.995,0.99367,0.13652,0.17238,0.11701,0.84245,0.00042788,0.00042788,0.00042788
796,4747.28,0.15867,0.17924,0.13789,0.85072,0.99935,1,0.995,0.99473,0.99935,1,0.995,0.99342,0.13982,0.17818,0.12381,0.84902,0.0004259,0.0004259,0.0004259
797,4753.16,0.17028,0.18179,0.13347,0.86643,0.99935,1,0.995,0.99344,0.99935,1,0.995,0.9933,0.14353,0.1834,0.14095,0.85299,0.00042392,0.00042392,0.00042392
798,4759.05,0.17034,0.20157,0.1445,0.84932,0.99935,1,0.995,0.99299,0.99935,1,0.995,0.99329,0.15416,0.18389,0.15357,0.86012,0.00042194,0.00042194,0.00042194
799,4764.91,0.16824,0.17809,0.13428,0.85512,0.99931,1,0.995,0.99306,0.99931,1,0.995,0.99326,0.15618,0.18187,0.15226,0.86191,0.00041996,0.00041996,0.00041996
800,4770.79,0.18193,0.18496,0.13872,0.87403,0.99932,1,0.995,0.99262,0.99932,1,0.995,0.99321,0.15236,0.17891,0.14743,0.85979,0.00041798,0.00041798,0.00041798
801,4776.93,0.18128,0.20354,0.14035,0.87139,0.99932,1,0.995,0.99275,0.99932,1,0.995,0.99366,0.14941,0.17567,0.1457,0.85898,0.000416,0.000416,0.000416
802,4782.81,0.17514,0.21051,0.13781,0.87968,0.99934,1,0.995,0.99223,0.99934,1,0.995,0.99366,0.15265,0.17474,0.14522,0.85708,0.00041402,0.00041402,0.00041402
803,4788.69,0.16536,0.18818,0.13487,0.86653,0.99936,1,0.995,0.99316,0.99936,1,0.995,0.99376,0.15455,0.17474,0.13879,0.85279,0.00041204,0.00041204,0.00041204
804,4794.6,0.17084,0.1878,0.14452,0.86225,0.99937,1,0.995,0.99316,0.99937,1,0.995,0.99344,0.15279,0.17546,0.14419,0.8538,0.00041006,0.00041006,0.00041006
805,4800.48,0.18253,0.20564,0.15027,0.86369,0.99937,1,0.995,0.99342,0.99937,1,0.995,0.99438,0.15314,0.17788,0.14712,0.86096,0.00040808,0.00040808,0.00040808
806,4806.38,0.16873,0.20286,0.14088,0.85793,0.99937,1,0.995,0.99339,0.99937,1,0.995,0.99327,0.15604,0.18357,0.14941,0.86514,0.0004061,0.0004061,0.0004061
807,4812.27,0.17513,0.20414,0.13101,0.86487,0.99938,1,0.995,0.99345,0.99938,1,0.995,0.99317,0.15715,0.18655,0.14678,0.86267,0.00040412,0.00040412,0.00040412
808,4818.16,0.16533,0.20348,0.13661,0.83991,0.99937,1,0.995,0.99275,0.99937,1,0.995,0.9932,0.1566,0.18594,0.14555,0.8563,0.00040214,0.00040214,0.00040214
809,4824.05,0.16037,0.19562,0.12975,0.84216,0.9994,1,0.995,0.994,0.9994,1,0.995,0.99321,0.15793,0.18586,0.13297,0.85662,0.00040016,0.00040016,0.00040016
810,4829.93,0.16938,0.18053,0.13196,0.84959,0.99944,1,0.995,0.99475,0.99944,1,0.995,0.99326,0.15429,0.18399,0.12286,0.85421,0.00039818,0.00039818,0.00039818
811,4835.8,0.1651,0.18381,0.13511,0.85038,0.99954,1,0.995,0.99475,0.99954,1,0.995,0.99326,0.14884,0.18278,0.11926,0.85003,0.0003962,0.0003962,0.0003962
812,4841.92,0.16375,0.18138,0.13252,0.85879,0.99949,1,0.995,0.995,0.99949,1,0.995,0.99316,0.14829,0.18035,0.11771,0.85013,0.00039422,0.00039422,0.00039422
813,4847.8,0.17571,0.19855,0.1389,0.87217,0.99946,1,0.995,0.995,0.99946,1,0.995,0.99431,0.14736,0.17959,0.12226,0.84698,0.00039224,0.00039224,0.00039224
814,4853.68,0.15687,0.19044,0.13442,0.84943,0.99943,1,0.995,0.99478,0.99943,1,0.995,0.99468,0.14506,0.17892,0.12235,0.84599,0.00039026,0.00039026,0.00039026
815,4859.78,0.15434,0.18425,0.13153,0.85704,0.99943,1,0.995,0.9948,0.99943,1,0.995,0.9936,0.14367,0.17707,0.12725,0.84832,0.00038828,0.00038828,0.00038828
816,4865.69,0.16559,0.18831,0.13709,0.87079,0.99942,1,0.995,0.99478,0.99942,1,0.995,0.99357,0.14873,0.17363,0.12973,0.85389,0.0003863,0.0003863,0.0003863
817,4871.57,0.17533,0.19788,0.13616,0.85624,0.99941,1,0.995,0.99393,0.99941,1,0.995,0.99472,0.15797,0.1724,0.13823,0.86126,0.00038432,0.00038432,0.00038432
818,4877.46,0.16127,0.17629,0.13714,0.84656,0.99939,1,0.995,0.99355,0.99939,1,0.995,0.995,0.15745,0.17314,0.141,0.87187,0.00038234,0.00038234,0.00038234
819,4883.41,0.17195,0.20913,0.13706,0.85475,0.99937,1,0.995,0.99355,0.99937,1,0.995,0.99477,0.15467,0.17349,0.13721,0.86768,0.00038036,0.00038036,0.00038036
820,4889.4,0.17215,0.18412,0.1345,0.8614,0.99936,1,0.995,0.99381,0.99936,1,0.995,0.99477,0.15375,0.17364,0.14049,0.85301,0.00037838,0.00037838,0.00037838
821,4895.53,0.17163,0.18217,0.12516,0.84225,0.99937,1,0.995,0.99411,0.99937,1,0.995,0.99366,0.15111,0.1754,0.13295,0.84664,0.0003764,0.0003764,0.0003764
822,4901.68,0.15723,0.18414,0.12547,0.83646,0.99937,1,0.995,0.99313,0.99937,1,0.995,0.99364,0.15533,0.17755,0.14601,0.85406,0.00037442,0.00037442,0.00037442
823,4907.57,0.17008,0.20068,0.13602,0.86844,0.99938,1,0.995,0.99283,0.99938,1,0.995,0.9937,0.15608,0.17859,0.14516,0.8696,0.00037244,0.00037244,0.00037244
824,4913.5,0.16567,0.20566,0.1377,0.85064,0.99938,1,0.995,0.99331,0.99938,1,0.995,0.99474,0.16061,0.1778,0.14028,0.89156,0.00037046,0.00037046,0.00037046
825,4919.43,0.16324,0.19094,0.13331,0.86377,0.99944,1,0.995,0.99338,0.99944,1,0.995,0.99372,0.16618,0.17784,0.1397,0.90078,0.00036848,0.00036848,0.00036848
826,4925.32,0.1822,0.1977,0.13744,0.87039,0.99944,1,0.995,0.99334,0.99944,1,0.995,0.99364,0.16491,0.17943,0.15209,0.88353,0.0003665,0.0003665,0.0003665
827,4931.22,0.1701,0.20239,0.13886,0.86856,0.99944,1,0.995,0.99409,0.99944,1,0.995,0.99349,0.15481,0.181,0.1296,0.85991,0.00036452,0.00036452,0.00036452
828,4937.14,0.16815,0.18796,0.13369,0.8654,0.99943,1,0.995,0.995,0.99943,1,0.995,0.99345,0.15081,0.18011,0.12395,0.85764,0.00036254,0.00036254,0.00036254
829,4943.05,0.14207,0.15703,0.12321,0.83782,0.99944,1,0.995,0.995,0.99944,1,0.995,0.9933,0.14843,0.1815,0.12261,0.85769,0.00036056,0.00036056,0.00036056
830,4948.93,0.15134,0.17388,0.12688,0.85065,0.99945,1,0.995,0.99479,0.99945,1,0.995,0.99302,0.14963,0.18715,0.13749,0.86358,0.00035858,0.00035858,0.00035858
831,4954.97,0.1519,0.18184,0.12216,0.84932,0.99942,1,0.995,0.99334,0.99942,1,0.995,0.99301,0.15149,0.19319,0.14284,0.86945,0.0003566,0.0003566,0.0003566
